multipole,value,angle
Normal Quadrupole,1.67908333596,129.2
Normal Quadrupole,1.52139464408,129.4
Normal Quadrupole,1.27599473563,129.6
Normal Quadrupole,0.985720795428,129.8
Normal Quadrupole,0.711766813107,130.0
Normal Quadrupole,0.467626014385,130.2
Normal Quadrupole,0.2076841649,130.4
Normal Quadrupole,-0.0379317188424,130.6
Normal Quadrupole,-0.320005248736,130.8
Normal Quadrupole,-0.604491675972,131.0
Normal Quadrupole,-0.810157268309,131.2
Normal Quadrupole,-1.05915464556,131.4
Normal Quadrupole,-1.34848823989,131.6
Normal Quadrupole,-1.60842587857,131.8
Normal Quadrupole,-1.78326315778,132.0
Normal Quadrupole,-1.71891789837,132.2
Normal Quadrupole,-1.54143806893,132.4
Normal Quadrupole,-1.31081956862,132.6
Normal Quadrupole,-1.09319866651,132.8
Normal Quadrupole,-0.41669668763,133.0
Normal Quadrupole,0.225956251845,133.2
Normal Quadrupole,1.29090995151,133.4
Normal Quadrupole,2.5936639444,133.6
Normal Quadrupole,4.18542619983,133.8
Normal Quadrupole,5.91592036541,134.0
Normal Quadrupole,7.89451175838,134.2
Normal Quadrupole,9.02570863221,134.4
Normal Quadrupole,9.4775862838,134.6
Normal Quadrupole,9.51677292103,134.8
Normal Quadrupole,9.65282910521,135.0
Normal Quadrupole,9.85255632614,135.2
Normal Quadrupole,9.97633050881,135.4
Normal Quadrupole,10.004759909,135.6
Normal Quadrupole,9.97692121918,135.8
Normal Quadrupole,9.80533266437,136.0
Normal Quadrupole,9.4726404668,136.2
Normal Quadrupole,8.94719565328,136.4
Normal Quadrupole,8.27059877167,136.6
Normal Quadrupole,7.57218125602,136.8
Normal Quadrupole,6.80115083759,137.0
Normal Quadrupole,5.93330542154,137.2
Normal Quadrupole,5.0483753632,137.4
Normal Quadrupole,4.18279051779,137.6
Normal Quadrupole,3.34827035855,137.8
Normal Quadrupole,2.53979637142,138.0
Normal Quadrupole,1.81251476434,138.2
Normal Quadrupole,1.16946486652,138.4
Normal Quadrupole,0.597673022487,138.6
Normal Quadrupole,-0.0165640209346,138.8
Normal Quadrupole,-0.702270542585,139.0
Normal Quadrupole,-1.59173594227,139.2
Normal Quadrupole,-2.49822635649,139.4
Normal Quadrupole,-3.45472150899,139.6
Normal Quadrupole,-4.36306012142,139.8
Normal Quadrupole,-4.94866629424,140.0
Normal Quadrupole,-5.17791807336,140.2
Normal Quadrupole,-5.07573655544,140.4
Normal Quadrupole,-4.88111947784,140.6
Normal Quadrupole,-4.79878803297,140.8
Normal Quadrupole,-4.90230462359,141.0
Normal Quadrupole,-5.32428065218,141.2
Normal Quadrupole,-5.83928139767,141.4
Normal Quadrupole,-6.31160160407,141.6
Normal Quadrupole,-6.70226654904,141.8
Normal Quadrupole,-6.91124506105,142.0
Normal Quadrupole,-6.92897230223,142.2
Normal Quadrupole,-6.8461256608,142.4
Normal Quadrupole,-6.73183050375,142.6
Normal Quadrupole,-6.62337916507,142.8
Normal Quadrupole,-6.66318076786,143.0
Normal Quadrupole,-6.91172311376,143.2
Normal Quadrupole,-7.17106129666,143.4
Normal Quadrupole,-7.40195332659,143.6
Normal Quadrupole,-7.48453746375,143.8
Normal Quadrupole,-7.35084537395,144.0
Normal Quadrupole,-5.95061510219,144.2
Normal Quadrupole,-1.42008000397,144.4
Normal Quadrupole,5.92900921304,144.6
Normal Quadrupole,11.2300352125,144.8
Normal Quadrupole,13.4123137714,145.0
Normal Quadrupole,13.9153252639,145.2
Normal Quadrupole,13.5179837615,145.4
Normal Quadrupole,12.6982429071,145.6
Normal Quadrupole,11.7195487912,145.8
Normal Quadrupole,10.4066027401,146.0
Normal Quadrupole,9.05276160829,146.2
Normal Quadrupole,7.8179885271,146.4
Normal Quadrupole,6.49531416515,146.6
Normal Quadrupole,5.00491849462,146.8
Normal Quadrupole,3.55901798252,147.0
Normal Quadrupole,2.19859268849,147.2
Normal Quadrupole,0.82674001778,147.4
Normal Quadrupole,-0.452866694582,147.6
Normal Quadrupole,-1.47056402411,147.8
Normal Quadrupole,-2.49533415122,148.0
Normal Quadrupole,-3.11348387525,148.2
Normal Quadrupole,-3.74958134917,148.4
Normal Quadrupole,-4.01098926414,148.6
Normal Quadrupole,-4.02436730132,148.8
Normal Quadrupole,-3.81520548487,149.0
Normal Quadrupole,-3.50859703703,149.2
Normal Quadrupole,-3.04907403309,149.4
Normal Quadrupole,-2.50695638947,149.6
Normal Quadrupole,-1.87976431919,149.8
Normal Quadrupole,-1.23115065429,150.0
Normal Quadrupole,-0.59034600167,150.2
Normal Quadrupole,0.054957575294,150.4
Normal Quadrupole,0.593389863377,150.6
Normal Quadrupole,1.20710063254,150.8
Normal Quadrupole,1.84607244564,151.0
Normal Quadrupole,2.36515631076,151.2
Normal Quadrupole,2.86466946878,151.4
Normal Quadrupole,3.36344348044,151.6
Normal Quadrupole,3.76497921916,151.8
Normal Quadrupole,4.22602592744,152.0
Normal Quadrupole,4.50864175657,152.2
Normal Quadrupole,4.79317522681,152.4
Normal Quadrupole,4.79588770051,152.6
Normal Quadrupole,5.48755442719,152.8
Normal Quadrupole,5.71496179074,153.0
Normal Quadrupole,5.94826125585,153.2
Normal Quadrupole,6.32144390908,153.4
Normal Quadrupole,6.95005473497,153.6
Normal Quadrupole,7.65131619957,153.8
Normal Quadrupole,8.04686340917,154.0
Normal Quadrupole,9.96214836236,154.2
Normal Quadrupole,11.3058212285,154.4
Normal Quadrupole,11.4855741636,154.6
Normal Quadrupole,11.1913299813,154.8
Normal Quadrupole,10.7449641768,155.0
Normal Quadrupole,10.1908862141,155.2
Normal Quadrupole,9.66528401566,155.4
Normal Quadrupole,9.17200956449,155.6
Normal Quadrupole,8.82675995284,155.8
Normal Quadrupole,8.61277689972,156.0
Normal Quadrupole,8.59370529977,156.2
Normal Quadrupole,8.68458669606,156.4
Normal Quadrupole,8.76203329606,156.6
Normal Quadrupole,8.74271986939,156.8
Normal Quadrupole,8.59791388464,157.0
Normal Quadrupole,8.32110459351,157.2
Normal Quadrupole,7.82306872042,157.4
Normal Quadrupole,7.12901701587,157.6
Normal Quadrupole,6.58770758103,157.8
Normal Quadrupole,6.37687522988,158.0
Normal Quadrupole,6.4417423683,158.2
Normal Quadrupole,6.48406429096,158.4
Normal Quadrupole,6.41140813073,158.6
Normal Quadrupole,6.30489633462,158.8
Normal Quadrupole,6.29325150118,159.0
Normal Quadrupole,6.44185874825,159.2
Normal Quadrupole,6.68957240098,159.4
Normal Quadrupole,7.0788929507,159.6
Normal Quadrupole,7.4594996036,159.8
Normal Quadrupole,7.81654150926,160.0
Normal Quadrupole,8.12258102966,160.2
Normal Quadrupole,8.38730092463,160.4
Normal Quadrupole,8.62269296274,160.6
Normal Quadrupole,8.83846906135,160.8
Normal Quadrupole,8.96345261143,161.0
Normal Quadrupole,9.0639362142,161.2
Normal Quadrupole,9.10765918656,161.4
Normal Quadrupole,9.08378350003,161.6
Normal Quadrupole,8.95701907484,161.8
Normal Quadrupole,8.71479481041,162.0
Normal Quadrupole,8.39084821295,162.2
Normal Quadrupole,7.9573495665,162.4
Normal Quadrupole,7.50485512556,162.6
Normal Quadrupole,7.08145135643,162.8
Normal Quadrupole,6.63789439989,163.0
Normal Quadrupole,6.36728899259,163.2
Normal Quadrupole,6.25580405754,163.4
Normal Quadrupole,6.16131241137,163.6
Normal Quadrupole,6.03171683338,163.8
Normal Quadrupole,4.66042854099,164.0
Normal Quadrupole,2.94409318121,164.2
Normal Quadrupole,0.140494470757,164.4
Normal Quadrupole,-1.77933824091,164.6
Normal Quadrupole,-2.41989215624,164.8
Normal Quadrupole,-2.46174039663,165.0
Normal Quadrupole,-2.31003982419,165.2
Normal Quadrupole,-1.96067638658,165.4
Normal Quadrupole,-1.52463398552,165.6
Normal Quadrupole,-1.00868735299,165.8
Normal Quadrupole,-0.595814401056,166.0
Normal Quadrupole,-0.279754136415,166.2
Normal Quadrupole,-0.163478695493,166.4
Normal Quadrupole,-0.226637107673,166.6
Normal Quadrupole,-0.522389205216,166.8
Normal Quadrupole,-0.988747905877,167.0
Normal Quadrupole,-1.6212133349,167.2
Normal Quadrupole,-2.36418163551,167.4
Normal Quadrupole,-3.07430564527,167.6
Normal Quadrupole,-3.9328826436,167.8
Normal Quadrupole,-4.64123899735,168.0
Normal Quadrupole,-5.29962052147,168.2
Normal Quadrupole,-5.88612840125,168.4
Normal Quadrupole,-6.37710720085,168.6
Normal Quadrupole,-6.85789793515,168.8
Normal Quadrupole,-7.20659299191,169.0
Normal Quadrupole,-7.53110297017,169.2
Normal Quadrupole,-7.83496589862,169.4
Normal Quadrupole,-8.23581649858,169.6
Normal Quadrupole,-8.6534967379,169.8
Normal Quadrupole,-9.13544827267,170.0
Normal Quadrupole,-9.47439646209,170.2
Normal Quadrupole,-9.63671783154,170.4
Normal Quadrupole,-9.63851425403,170.6
Normal Quadrupole,-9.59601221655,170.8
Normal Quadrupole,-9.59082688116,171.0
Normal Quadrupole,-9.64699344078,171.2
Normal Quadrupole,-9.65666549567,171.4
Normal Quadrupole,-9.75028956439,171.6
Normal Quadrupole,-10.0929568793,171.8
Normal Quadrupole,-10.62582534,172.0
Normal Quadrupole,-11.3542375165,172.2
Normal Quadrupole,-12.1486405222,172.4
Normal Quadrupole,-12.9590920753,172.6
Normal Quadrupole,-13.673720831,172.8
Normal Quadrupole,-14.3472610527,173.0
Normal Quadrupole,-14.8773112046,173.2
Normal Quadrupole,-15.3207983904,173.4
Normal Quadrupole,-15.5000306452,173.6
Normal Quadrupole,-15.7768476443,173.8
Normal Quadrupole,-16.3123734216,174.0
Normal Quadrupole,-16.6941118855,174.2
Normal Quadrupole,-15.5653516216,174.4
Normal Quadrupole,-11.7926921563,174.6
Normal Quadrupole,-10.1702294765,174.8
Normal Quadrupole,-9.46403300214,175.0
Normal Quadrupole,-9.26355407045,175.2
Normal Quadrupole,-9.22257918567,175.4
Normal Quadrupole,-9.26910789889,175.6
Normal Quadrupole,-9.31969163112,175.8
Normal Quadrupole,-9.36714196529,176.0
Normal Quadrupole,-9.39744652269,176.2
Normal Quadrupole,-9.50112716816,176.4
Normal Quadrupole,-9.68113848699,176.6
Normal Quadrupole,-9.97555404324,176.8
Normal Quadrupole,-6.17554419103,177.0
Normal Quadrupole,-10.4548397035,177.2
Normal Quadrupole,-10.5959932091,177.4
Normal Quadrupole,-10.7041263622,177.6
Normal Quadrupole,-10.7671399154,177.8
Normal Quadrupole,-10.779080324,178.0
Normal Quadrupole,-10.7826985676,178.2
Normal Quadrupole,-10.7535028028,178.4
Normal Quadrupole,-10.676210557,178.6
Normal Quadrupole,-10.5382692934,178.8
Normal Quadrupole,-10.301931391,179.0
Normal Quadrupole,-9.96887220179,179.2
Normal Quadrupole,-9.61636469872,179.4
Normal Quadrupole,-9.27760426516,179.6
Normal Quadrupole,-8.92811746577,179.8
Normal Quadrupole,-8.53045071708,180.0
Normal Quadrupole,-8.10695043702,180.2
Normal Quadrupole,-7.53970522155,180.4
Normal Quadrupole,-6.96233997061,180.6
Normal Quadrupole,-6.37520778857,180.8
Normal Quadrupole,-5.76790239845,181.0
Normal Quadrupole,-5.18540319386,181.2
Normal Quadrupole,-4.63728873772,181.4
Normal Quadrupole,-4.1675096795,181.6
Normal Quadrupole,-3.67710532733,181.8
Normal Quadrupole,-3.23375131502,182.0
Normal Quadrupole,-2.78249325632,182.2
Normal Quadrupole,-2.31182932623,182.4
Normal Quadrupole,-1.84103350102,182.6
Normal Quadrupole,-1.36023955099,182.8
Normal Quadrupole,-0.894517162281,183.0
Normal Quadrupole,-0.423079354626,183.2
Normal Quadrupole,-0.216095151541,183.4
Normal Quadrupole,-0.511875093706,183.6
Normal Quadrupole,-2.46991955445,183.8
Normal Quadrupole,-4.82732063512,184.0
Normal Quadrupole,-4.42394999978,184.2
Normal Quadrupole,-2.74572448738,184.4
Normal Quadrupole,-1.68357768221,184.6
Normal Quadrupole,-0.834178616462,184.8
Normal Quadrupole,-0.143165695192,185.0
Normal Quadrupole,0.476982226798,185.2
Normal Quadrupole,0.974446565746,185.4
Normal Quadrupole,0.779783132347,185.6
Normal Quadrupole,1.56678518377,185.8
Normal Quadrupole,1.71060013864,186.0
Normal Quadrupole,1.76872212171,186.2
Normal Quadrupole,1.78345695229,186.4
Normal Quadrupole,1.79828103868,186.6
Normal Quadrupole,1.83981424417,186.8
Normal Quadrupole,1.97392022758,187.0
Normal Quadrupole,2.18153699695,187.2
Normal Quadrupole,2.41848305683,187.4
Normal Quadrupole,2.57313738355,187.6
Normal Quadrupole,2.70397181238,187.8
Normal Quadrupole,2.82489103534,188.0
Normal Quadrupole,2.95739731053,188.2
Normal Quadrupole,3.15657425905,188.4
Normal Quadrupole,3.3617662596,188.6
Normal Quadrupole,3.56624694646,188.8
Normal Quadrupole,3.79625921242,189.0
Normal Quadrupole,4.05941587461,189.2
Normal Quadrupole,4.36965771432,189.4
Normal Quadrupole,4.74595565317,189.6
Normal Quadrupole,4.99471121443,189.8
Normal Quadrupole,5.30688630201,190.0
Normal Quadrupole,5.67775693474,190.2
Normal Quadrupole,5.97203347025,190.4
Normal Quadrupole,6.26315255449,190.6
Normal Quadrupole,6.51057536341,190.8
Normal Quadrupole,6.66228613121,191.0
Normal Quadrupole,6.71695535867,191.2
Normal Quadrupole,6.62218470884,191.4
Normal Quadrupole,6.35811056631,191.6
Normal Quadrupole,5.638947368,191.8
Normal Quadrupole,5.08627769425,192.0
Normal Quadrupole,4.44988092338,192.2
Normal Quadrupole,3.65286329994,192.4
Normal Quadrupole,2.50039828763,192.6
Normal Quadrupole,1.42556676208,192.8
Normal Quadrupole,0.426682331212,193.0
Normal Quadrupole,-0.678863328282,193.2
Normal Quadrupole,-1.49338963832,193.4
Normal Quadrupole,-1.95443278685,193.6
Normal Quadrupole,-1.4372746252,193.8
Normal Quadrupole,0.659019548198,194.0
Normal Quadrupole,5.55173851039,194.2
Normal Quadrupole,9.24839772427,194.4
Normal Quadrupole,10.7562088949,194.6
Normal Quadrupole,11.1158000498,194.8
Normal Quadrupole,10.8623070056,195.0
Normal Quadrupole,10.4172049973,195.2
Normal Quadrupole,-9.94616521485,195.4
Normal Quadrupole,-9.50837841211,195.6
Normal Quadrupole,-9.10484785898,195.8
Normal Quadrupole,-8.68221596444,196.0
Normal Quadrupole,-8.13588825029,196.2
Normal Quadrupole,-7.4985310931,196.4
Normal Quadrupole,-6.83559003958,196.6
Normal Quadrupole,-6.26740026388,196.8
Normal Quadrupole,-5.71331888531,197.0
Normal Quadrupole,-5.0527291942,197.2
Normal Quadrupole,-4.42868586902,197.4
Normal Quadrupole,-3.75468595595,197.6
Normal Quadrupole,-3.10727711473,197.8
Normal Quadrupole,-2.49500707206,198.0
Normal Quadrupole,-1.91378801929,198.2
Normal Quadrupole,-1.45232375275,198.4
Normal Quadrupole,-1.22435941329,198.6
Normal Quadrupole,-1.22806427856,198.8
Normal Quadrupole,-1.01812023749,199.0
Normal Quadrupole,-0.685871906245,199.2
Normal Quadrupole,-0.353623575002,199.4
Normal Quadrupole,-0.0213752437587,199.6
Normal Quadrupole,0.310873087484,199.8
Normal Quadrupole,0.643121418727,200.0
Normal Quadrupole,0.975369749971,200.2
Normal Quadrupole,0.817424600072,200.4
Normal Quadrupole,0.654978237979,200.6
Normal Quadrupole,0.476734865607,200.8
Normal Quadrupole,0.18899985532,201.0
Normal Quadrupole,-0.241188286317,201.2
Normal Quadrupole,-0.789496537492,201.4
Normal Quadrupole,-1.40270617875,201.6
Normal Quadrupole,-2.01591582,201.8
Normal Quadrupole,-2.62912546125,202.0
Normal Quadrupole,-3.24233510251,202.2
Normal Quadrupole,-3.85554474376,202.4
Normal Quadrupole,-4.46875438501,202.6
Normal Quadrupole,-5.39910624359,202.8
Normal Quadrupole,-6.59227470489,203.0
Normal Quadrupole,-7.66114353074,203.2
Normal Quadrupole,-8.73031357404,203.4
Normal Quadrupole,-9.60192775528,203.6
Normal Quadrupole,-10.2780582945,203.8
Normal Quadrupole,-10.5384413401,204.0
Normal Quadrupole,-9.66140197659,204.2
Normal Quadrupole,-7.13210028912,204.4
Normal Quadrupole,-3.81989034994,204.6
Normal Quadrupole,-2.83134889089,204.8
Normal Quadrupole,-3.21812711416,205.0
Normal Quadrupole,-3.67904542863,205.2
Normal Quadrupole,-4.04944529337,205.4
Normal Quadrupole,-4.30716553328,205.6
Normal Quadrupole,-4.57000400281,205.8
Normal Quadrupole,-4.8054551366,206.0
Normal Quadrupole,-5.04547987218,206.2
Normal Quadrupole,-5.27149617543,206.4
Normal Quadrupole,-5.62113960893,206.6
Normal Quadrupole,-6.05531460777,206.8
Normal Quadrupole,-6.62588975171,207.0
Normal Quadrupole,-7.07489358748,207.2
Normal Quadrupole,-7.36592220008,207.4
Normal Quadrupole,-7.49948626809,207.6
Normal Quadrupole,-7.60200731518,207.8
Normal Quadrupole,-7.92358931045,208.0
Normal Quadrupole,-8.06040711641,208.2
Normal Quadrupole,-8.31092948281,208.4
Normal Quadrupole,-8.44986479592,208.6
Normal Quadrupole,-8.79905205686,208.8
Normal Quadrupole,-9.00338475351,209.0
Normal Quadrupole,-9.182223147,209.2
Normal Quadrupole,-9.27917671143,209.4
Normal Quadrupole,-9.24909849085,209.6
Normal Quadrupole,-9.10306288524,209.8
Normal Quadrupole,-8.88172398269,210.0
Normal Quadrupole,-8.58461634796,210.2
Normal Quadrupole,-8.23073477011,210.4
Normal Quadrupole,-7.84339914124,210.6
Normal Quadrupole,-7.26062620077,210.8
Normal Quadrupole,-6.72810612099,211.0
Normal Quadrupole,-5.94194363443,211.2
Normal Quadrupole,-5.3084993006,211.4
Normal Quadrupole,-4.74937898331,211.6
Normal Quadrupole,-4.42874171933,211.8
Normal Quadrupole,-4.11720517684,212.0
Normal Quadrupole,-3.61286810329,212.2
Normal Quadrupole,-2.95122340159,212.4
Normal Quadrupole,-2.31443356033,212.6
Normal Quadrupole,-1.74167086632,212.8
Normal Quadrupole,-1.34468138196,213.0
Normal Quadrupole,-1.08845633223,213.2
Normal Quadrupole,-0.954973195069,213.4
Normal Quadrupole,-1.08115109327,213.6
Normal Quadrupole,-2.84998811877,213.8
Normal Quadrupole,-6.98516230504,214.0
Normal Quadrupole,-8.00001640378,214.2
Normal Quadrupole,-7.31627049157,214.4
Normal Quadrupole,-6.60801621048,214.6
Normal Quadrupole,-6.19050847985,214.8
Normal Quadrupole,-5.78813092492,215.0
Normal Quadrupole,-5.36791582988,215.2
Normal Quadrupole,-4.91552614271,215.4
Normal Quadrupole,-4.43939407607,215.6
Normal Quadrupole,-3.93058995965,215.8
Normal Quadrupole,-3.31902476844,216.0
Normal Quadrupole,-2.73932043554,216.2
Normal Quadrupole,-2.15746781829,216.4
Normal Quadrupole,-1.61578719288,216.6
Normal Quadrupole,-1.02325610269,216.8
Normal Quadrupole,-0.472032380976,217.0
Normal Quadrupole,0.239704934593,217.2
Normal Quadrupole,1.1063482402,217.4
Normal Quadrupole,2.03488975483,217.6
Normal Quadrupole,3.01296653708,217.8
Normal Quadrupole,4.23405500715,218.0
Normal Quadrupole,5.46240142982,218.2
Normal Quadrupole,6.47915780082,218.4
Normal Quadrupole,7.39347717398,218.6
Normal Quadrupole,8.54418472174,218.8
Normal Quadrupole,9.68457497974,219.0
Normal Quadrupole,10.7480847355,219.2
Normal Quadrupole,11.806896338,219.4
Normal Quadrupole,12.6235205345,219.6
Normal Quadrupole,13.516057018,219.8
Normal Quadrupole,14.3926580349,220.0
Normal Quadrupole,15.3845290711,220.2
Normal Quadrupole,16.3853368003,220.4
Normal Quadrupole,17.3976147542,220.6
Normal Quadrupole,18.4240104615,220.8
Normal Quadrupole,19.4546221997,221.0
Normal Quadrupole,20.4440864018,221.2
Normal Quadrupole,21.3458872268,221.4
Normal Quadrupole,22.2431935495,221.6
Normal Quadrupole,22.9134031026,221.8
Normal Quadrupole,23.528220656,222.0
Normal Quadrupole,23.9625098192,222.2
Normal Quadrupole,24.2166676449,222.4
Normal Quadrupole,24.3318365403,222.6
Normal Quadrupole,24.3672603983,222.8
Normal Quadrupole,24.2791782349,223.0
Normal Quadrupole,23.971096871,223.2
Normal Quadrupole,23.4124182235,223.4
Normal Quadrupole,22.4660472432,223.6
Normal Quadrupole,21.026508111,223.8
Normal Quadrupole,18.21541955,224.0
Normal Quadrupole,13.023061374,224.2
Normal Quadrupole,6.58214156944,224.4
Normal Quadrupole,2.97975129666,224.6
Normal Quadrupole,2.34629252433,224.8
Normal Quadrupole,2.84465130495,225.0
Normal Quadrupole,3.75059564149,225.2
Normal Quadrupole,5.00291147825,225.4
Normal Quadrupole,6.37522456438,225.6
Normal Quadrupole,7.74784397636,225.8
Normal Quadrupole,8.9739166862,226.0
Normal Quadrupole,10.1965109808,226.2
Normal Quadrupole,11.2640280783,226.4
Normal Quadrupole,12.2094876071,226.6
Normal Quadrupole,12.9008742569,226.8
Normal Quadrupole,13.495342528,227.0
Normal Quadrupole,13.8613269816,227.2
Normal Quadrupole,14.0280565315,227.4
Normal Quadrupole,14.0604860226,227.6
Normal Quadrupole,13.9478065192,227.8
Normal Quadrupole,13.7453714556,228.0
Normal Quadrupole,13.5609706961,228.2
Normal Quadrupole,13.2180585832,228.4
Normal Quadrupole,12.9585928204,228.6
Normal Quadrupole,12.7171677905,228.8
Normal Quadrupole,12.5691794395,229.0
Normal Quadrupole,12.4045154288,229.2
Normal Quadrupole,12.146933247,229.4
Normal Quadrupole,11.7470583631,229.6
Normal Quadrupole,11.2576521099,229.8
Normal Quadrupole,10.6196205239,230.0
Normal Quadrupole,9.92972736262,230.2
Normal Quadrupole,9.2386933,230.4
Normal Quadrupole,8.7542258224,230.6
Normal Quadrupole,8.49559798873,230.8
Normal Quadrupole,8.28936806375,231.0
Normal Quadrupole,8.10607123114,231.2
Normal Quadrupole,7.94974089271,231.4
Normal Quadrupole,7.82378812026,231.6
Normal Quadrupole,7.7750025488,231.8
Normal Quadrupole,7.65184297926,232.0
Normal Quadrupole,7.25171785633,232.2
Normal Quadrupole,6.60440325278,232.4
Normal Quadrupole,5.84767227633,232.6
Normal Quadrupole,5.23368753451,232.8
Normal Quadrupole,4.64711467118,233.0
Normal Quadrupole,3.9718779353,233.2
Normal Quadrupole,3.29633930269,233.4
Normal Quadrupole,2.73614999698,233.6
Normal Quadrupole,2.35756025938,233.8
Normal Quadrupole,2.18948427751,234.0
Normal Quadrupole,2.64320514305,234.2
Normal Quadrupole,4.49459899854,234.4
Normal Quadrupole,6.68687132448,234.6
Normal Quadrupole,6.82613371648,234.8
Normal Quadrupole,5.79385656911,235.0
Normal Quadrupole,4.80722587288,235.2
Normal Quadrupole,4.01953102023,235.4
Normal Quadrupole,3.37476760205,235.6
Normal Quadrupole,2.78981329985,235.8
Normal Quadrupole,2.14152314695,236.0
